AC   MIPF0000001
ID   mir-17
MI   MI0003351  tni-mir-30c
MI   MI0004747  bta-mir-30d
MI   MI0004761  bta-mir-30b
MI   MI0004813  xtr-mir-30a
MI   MI0004814  xtr-mir-30b
MI   MI0004815  xtr-mir-30c-1
MI   MI0004898  xtr-mir-30d
MI   MI0004919  xtr-mir-30c-2
MI   MI0004920  xtr-mir-30e
MI   MI0005018  bta-mir-30e
MI   MI0005054  bta-mir-30a
MI   MI0005064  bta-mir-30c
MI   MI0005277  mdo-mir-30a
MI   MI0006728  oan-mir-30c
MI   MI0006729  oan-mir-30a
MI   MI0006812  oan-mir-30d
MI   MI0006813  oan-mir-30b
MI   MI0006911  oan-mir-30e
MI   MI0007599  mml-mir-30c-1
MI   MI0007600  mml-mir-30c-2
MI   MI0007601  mml-mir-30d
MI   MI0007602  mml-mir-30e
MI   MI0008000  cfa-mir-30a
MI   MI0008001  cfa-mir-30c-2
MI   MI0008012  cfa-mir-30d
MI   MI0008013  cfa-mir-30b
MI   MI0008023  cfa-mir-30e
MI   MI0008024  cfa-mir-30c-1
MI   MI0008215  ssc-mir-30b
MI   MI0008605  ptr-mir-30c-1
MI   MI0008606  ptr-mir-30e
MI   MI0009795  bta-mir-30f
MI   MI0010688  ssc-mir-30a
MI   MI0012671  eca-mir-30c
MI   MI0012672  eca-mir-30e
MI   MI0012757  eca-mir-30b
MI   MI0012758  eca-mir-30d
MI   MI0012849  eca-mir-30c-2
MI   MI0013091  ssc-mir-30d
MI   MI0013092  ssc-mir-30e
MI   MI0013697  tgu-mir-30b
MI   MI0013728  tgu-mir-30c
MI   MI0013749  tgu-mir-30a
MI   MI0013843  tgu-mir-30d
MI   MI0014802  ppy-mir-30b
MI   MI0014803  ppy-mir-30c-1
MI   MI0014804  ppy-mir-30d
MI   MI0014805  ppy-mir-30e
MI   MI0016618  ssc-mir-30c-1
MI   MI0017039  pma-mir-30a
MI   MI0017040  pma-mir-30b
MI   MI0017041  pma-mir-30c
MI   MI0017042  pma-mir-30d
MI   MI0017043  pma-mir-30e
MI   MI0017044  pma-mir-30f-1
MI   MI0017045  pma-mir-30f-2
MI   MI0017046  pma-mir-30g
MI   MI0018847  aca-mir-30a
MI   MI0018848  aca-mir-30b
MI   MI0018849  aca-mir-30c
MI   MI0018850  aca-mir-30d
MI   MI0018851  aca-mir-30e
MI   MI0019479  ola-mir-30e
MI   MI0019480  ola-mir-30c
MI   MI0019481  ola-mir-30d
MI   MI0019559  ola-mir-30a
MI   MI0019634  sha-mir-30e
MI   MI0019635  sha-mir-30c
//
AC   MIPF0000006
ID   mir-15
MI   MI0000069  hsa-mir-15a
MI   MI0000070  hsa-mir-16-1
MI   MI0000115  hsa-mir-16-2
MI   MI0000140  mmu-mir-15b
MI   MI0000237  mmu-mir-195
MI   MI0000438  hsa-mir-15b
MI   MI0000489  hsa-mir-195
MI   MI0000564  mmu-mir-15a
MI   MI0000565  mmu-mir-16-1
MI   MI0000566  mmu-mir-16-2
MI   MI0000843  rno-mir-15b
MI   MI0000844  rno-mir-16
MI   MI0000939  rno-mir-195
MI   MI0001185  gga-mir-16-1
MI   MI0001186  gga-mir-15a
MI   MI0001222  gga-mir-16-2
MI   MI0001223  gga-mir-15b
MI   MI0001891  dre-mir-15a-1
MI   MI0001892  dre-mir-15a-2
MI   MI0001893  dre-mir-15b
MI   MI0001894  dre-mir-16a
MI   MI0001895  dre-mir-16b
MI   MI0001896  dre-mir-16c
MI   MI0002177  dre-mir-457a
MI   MI0002178  dre-mir-457b
MI   MI0002419  ssc-mir-15b
MI   MI0002491  ggo-mir-15b
MI   MI0002492  age-mir-15b
MI   MI0002493  ppa-mir-15b
MI   MI0002494  ppy-mir-15b
MI   MI0002495  ptr-mir-15b
MI   MI0002496  mml-mir-15b
MI   MI0002497  lla-mir-15b
MI   MI0002498  mne-mir-15b
MI   MI0002617  ggo-mir-195
MI   MI0002618  ppa-mir-195
MI   MI0002945  age-mir-15a
MI   MI0002946  age-mir-16
MI   MI0002947  ggo-mir-15a
MI   MI0002948  ggo-mir-16
MI   MI0002949  mne-mir-15a
MI   MI0002950  mne-mir-16
MI   MI0002951  sla-mir-15a
MI   MI0002952  sla-mir-16
MI   MI0002953  ppa-mir-15a
MI   MI0002954  ppa-mir-16
MI   MI0002955  lca-mir-15a
MI   MI0002956  lca-mir-16
MI   MI0002957  mml-mir-15a
MI   MI0002958  mml-mir-16-1
MI   MI0002959  ppy-mir-15a
MI   MI0002960  ppy-mir-16
MI   MI0002961  ptr-mir-15a
MI   MI0002962  ptr-mir-16-1
MI   MI0002963  lla-mir-15a
MI   MI0002964  lla-mir-16
MI   MI0003447  fru-mir-15b
MI   MI0003448  tni-mir-15b
MI   MI0003469  fru-mir-15a
MI   MI0003470  tni-mir-15a
MI   MI0003471  fru-mir-16
MI   MI0003472  tni-mir-16
MI   MI0004739  bta-mir-16b
MI   MI0004779  dre-mir-15c
MI   MI0004799  xtr-mir-15a
MI   MI0004800  xtr-mir-15b
MI   MI0004801  xtr-mir-16c
MI   MI0004802  xtr-mir-16a
MI   MI0004892  xtr-mir-15c
MI   MI0004910  xtr-mir-16b
MI   MI0005012  bta-mir-15b
MI   MI0005333  mdo-mir-15a
MI   MI0005334  mdo-mir-16
MI   MI0005458  bta-mir-15a
MI   MI0005459  bta-mir-195
MI   MI0006691  oan-mir-15c
MI   MI0006692  oan-mir-16c
MI   MI0006818  oan-mir-15b
MI   MI0006819  oan-mir-16b
MI   MI0006886  oan-mir-15a
MI   MI0006887  oan-mir-16a
MI   MI0007562  gga-mir-15c
MI   MI0007563  gga-mir-16c
MI   MI0007589  mml-mir-16-2
MI   MI0007658  mml-mir-195
MI   MI0008048  cfa-mir-15a
MI   MI0008049  cfa-mir-16-1
MI   MI0008083  cfa-mir-15b
MI   MI0008084  cfa-mir-16-2
MI   MI0008105  cfa-mir-195
MI   MI0008211  ssc-mir-15a
MI   MI0008212  ssc-mir-16-2
MI   MI0008213  ssc-mir-16-1
MI   MI0008378  xla-mir-15c
MI   MI0008555  ptr-mir-16-2
MI   MI0008568  ptr-mir-195
MI   MI0009753  bta-mir-16a
MI   MI0012517  mdo-mir-195
MI   MI0012706  eca-mir-15b
MI   MI0012707  eca-mir-16
MI   MI0012774  eca-mir-195
MI   MI0012829  eca-mir-15a
MI   MI0012830  eca-mir-16-2
MI   MI0013141  ssc-mir-195
MI   MI0013772  tgu-mir-15a
MI   MI0013811  tgu-mir-16a
MI   MI0013814  tgu-mir-16c
MI   MI0013816  tgu-mir-16b
MI   MI0013825  tgu-mir-15b
MI   MI0013850  tgu-mir-15c
MI   MI0014795  ppy-mir-16-2
MI   MI0014857  ppy-mir-195
MI   MI0017011  pma-mir-15a
MI   MI0017012  pma-mir-15b
MI   MI0017013  pma-mir-16
MI   MI0018765  aca-mir-15b
MI   MI0018766  aca-mir-15a
MI   MI0018770  aca-mir-16a
MI   MI0018771  aca-mir-16b
MI   MI0018873  aca-mir-457
MI   MI0019260  meu-mir-16c
MI   MI0019491  ola-mir-16
MI   MI0019534  ola-mir-15a
//
AC   MIPF0000007
ID   mir-181
MI   MI0000223  mmu-mir-181a-2
MI   MI0000269  hsa-mir-181a-2
MI   MI0000270  hsa-mir-181b-1
MI   MI0000271  hsa-mir-181c
MI   MI0000289  hsa-mir-181a-1
MI   MI0000683  hsa-mir-181b-2
MI   MI0000697  mmu-mir-181a-1
MI   MI0000723  mmu-mir-181b-1
MI   MI0000724  mmu-mir-181c
MI   MI0000823  mmu-mir-181b-2
MI   MI0000924  rno-mir-181c
MI   MI0000925  rno-mir-181a-2
MI   MI0000926  rno-mir-181b-1
MI   MI0000927  rno-mir-181b-2
MI   MI0000953  rno-mir-181a-1
MI   MI0001218  gga-mir-181a-1
MI   MI0001219  gga-mir-181b-1
MI   MI0001242  gga-mir-181b-2
MI   MI0001243  gga-mir-181a-2
MI   MI0001366  dre-mir-181b-1
MI   MI0001367  dre-mir-181b-2
MI   MI0001380  dre-mir-181a-1
MI   MI0002024  dre-mir-181c
MI   MI0002420  ssc-mir-181b-2
MI   MI0002438  ssc-mir-181c
MI   MI0002805  ggo-mir-181a-2
MI   MI0002806  ppa-mir-181a-2
MI   MI0002807  ptr-mir-181a-2
MI   MI0002808  mml-mir-181a-2
MI   MI0002809  sla-mir-181a-2
MI   MI0002810  mne-mir-181a-2
MI   MI0002811  mml-mir-181c
MI   MI0002812  ptr-mir-181c
MI   MI0002813  ggo-mir-181c
MI   MI0002814  ppa-mir-181c
MI   MI0002931  mml-mir-181a-1
MI   MI0002932  mml-mir-181b-1
MI   MI0002933  ptr-mir-181a-1
MI   MI0002934  ptr-mir-181b-1
MI   MI0002935  ppy-mir-181a-1
MI   MI0002936  ppy-mir-181b
MI   MI0002937  ggo-mir-181a-1
MI   MI0002938  ggo-mir-181b
MI   MI0002939  lla-mir-181a-1
MI   MI0002940  lla-mir-181b
MI   MI0002941  mne-mir-181a-1
MI   MI0002942  mne-mir-181b
MI   MI0002943  ppa-mir-181a-1
MI   MI0002944  ppa-mir-181b
MI   MI0003139  hsa-mir-181d
MI   MI0003331  fru-mir-181b-1
MI   MI0003332  tni-mir-181b-1
MI   MI0003333  fru-mir-181a-1
MI   MI0003334  tni-mir-181a-1
MI   MI0003375  fru-mir-181b-2
MI   MI0003376  tni-mir-181b-2
MI   MI0003386  tni-mir-181a-2
MI   MI0003387  dre-mir-181a-2
MI   MI0003475  fru-mir-181a-2
MI   MI0004757  bta-mir-181a-2
MI   MI0004849  xtr-mir-181b-1
MI   MI0004850  xtr-mir-181b-2
MI   MI0004865  xtr-mir-181a-1
MI   MI0004866  xtr-mir-181a-2
MI   MI0005013  bta-mir-181b-2
MI   MI0005032  bta-mir-181c
MI   MI0005310  mdo-mir-181c
MI   MI0005343  mdo-mir-181a
MI   MI0005344  mdo-mir-181b
MI   MI0005450  mmu-mir-181d
MI   MI0006132  rno-mir-181d
MI   MI0006685  oan-mir-181a
MI   MI0006686  oan-mir-181b
MI   MI0006823  oan-mir-181c
MI   MI0007646  mml-mir-181b-2
MI   MI0007647  mml-mir-181d
MI   MI0008034  cfa-mir-181c
MI   MI0008035  cfa-mir-181d
MI   MI0008126  cfa-mir-181a-1
MI   MI0008127  cfa-mir-181b-1
MI   MI0008152  cfa-mir-181a-2
MI   MI0008153  cfa-mir-181b-2
MI   MI0008556  ptr-mir-181b-2
MI   MI0008557  ptr-mir-181d
MI   MI0009754  bta-mir-181d
MI   MI0010484  bta-mir-181a-1
MI   MI0010485  bta-mir-181b-1
MI   MI0010686  ssc-mir-181a-1
MI   MI0012920  eca-mir-181a
MI   MI0012921  eca-mir-181b
MI   MI0012936  eca-mir-181a-2
MI   MI0013106  ssc-mir-181a-2
MI   MI0013107  ssc-mir-181b-1
MI   MI0013108  ssc-mir-181d
MI   MI0013760  tgu-mir-181a-1
MI   MI0013761  tgu-mir-181a-2
MI   MI0013782  tgu-mir-181b-1
MI   MI0013783  tgu-mir-181b-2
MI   MI0014844  ppy-mir-181a-2
MI   MI0014845  ppy-mir-181b-2
MI   MI0014846  ppy-mir-181c
MI   MI0014847  ppy-mir-181d
MI   MI0017089  pma-mir-181a
MI   MI0018775  aca-mir-181a-1
MI   MI0018776  aca-mir-181a-2
MI   MI0018777  aca-mir-181a-3
MI   MI0018778  aca-mir-181b-1
MI   MI0018779  aca-mir-181b-2
MI   MI0019423  ola-mir-181b-1
MI   MI0019465  ola-mir-181a-1
MI   MI0019466  ola-mir-181b-2
MI   MI0019560  ola-mir-181a-2
MI   MI0019596  sha-mir-181a-2
MI   MI0019639  sha-mir-181a-1
//
AC   MIPF0000008
ID   MIR156
MI   MI0000178  ath-MIR156a
MI   MI0000179  ath-MIR156b
MI   MI0000180  ath-MIR156c
MI   MI0000181  ath-MIR156d
MI   MI0000182  ath-MIR156e
MI   MI0000183  ath-MIR156f
MI   MI0000184  ath-MIR157a
MI   MI0000185  ath-MIR157b
MI   MI0000186  ath-MIR157c
MI   MI0000187  ath-MIR157d
MI   MI0000653  osa-MIR156a
MI   MI0000654  osa-MIR156b
MI   MI0000655  osa-MIR156c
MI   MI0000656  osa-MIR156d
MI   MI0000657  osa-MIR156e
MI   MI0000658  osa-MIR156f
MI   MI0000659  osa-MIR156g
MI   MI0000660  osa-MIR156h
MI   MI0000661  osa-MIR156i
MI   MI0000662  osa-MIR156j
MI   MI0001082  ath-MIR156g
MI   MI0001083  ath-MIR156h
MI   MI0001090  osa-MIR156k
MI   MI0001091  osa-MIR156l
MI   MI0001456  zma-MIR156d
MI   MI0001457  zma-MIR156f
MI   MI0001458  zma-MIR156g
MI   MI0001459  zma-MIR156b
MI   MI0001460  zma-MIR156c
MI   MI0001461  zma-MIR156e
MI   MI0001462  zma-MIR156a
MI   MI0001463  zma-MIR156h
MI   MI0001464  zma-MIR156i
MI   MI0001504  sbi-MIR156a
MI   MI0001505  sbi-MIR156c
MI   MI0001506  sbi-MIR156b
MI   MI0001548  sbi-MIR156d
MI   MI0001752  mtr-MIR156
MI   MI0001754  sof-MIR156
MI   MI0001770  gma-MIR156d
MI   MI0001771  gma-MIR156e
MI   MI0001772  gma-MIR156c
MI   MI0001784  gma-MIR156a
MI   MI0001790  gma-MIR156b
MI   MI0001808  zma-MIR156j
MI   MI0001847  zma-MIR156k
MI   MI0001856  sbi-MIR156e
MI   MI0002184  ptc-MIR156a
MI   MI0002185  ptc-MIR156b
MI   MI0002186  ptc-MIR156c
MI   MI0002187  ptc-MIR156d
MI   MI0002188  ptc-MIR156e
MI   MI0002189  ptc-MIR156f
MI   MI0002190  ptc-MIR156g
MI   MI0002191  ptc-MIR156h
MI   MI0002192  ptc-MIR156i
MI   MI0002193  ptc-MIR156j
MI   MI0002194  ptc-MIR156k
MI   MI0003506  ppt-MIR156a
MI   MI0005571  mtr-MIR156b
MI   MI0005584  mtr-MIR156c
MI   MI0005585  mtr-MIR156d
MI   MI0005595  mtr-MIR156e
MI   MI0005605  mtr-MIR156f
MI   MI0005607  mtr-MIR156g
MI   MI0005613  mtr-MIR156h
MI   MI0005626  mtr-MIR156i
MI   MI0005638  ghr-MIR156a
MI   MI0005639  ghr-MIR156b
MI   MI0005640  ghr-MIR156c
MI   MI0005641  ghr-MIR156d
MI   MI0005642  gra-MIR157a
MI   MI0005643  gra-MIR157b
MI   MI0005654  ppt-MIR156c
MI   MI0005696  ppt-MIR156b
MI   MI0005770  bna-MIR156a
MI   MI0005776  pta-MIR156a
MI   MI0005777  pta-MIR156b
MI   MI0006046  smo-MIR156a
MI   MI0006047  smo-MIR156b
MI   MI0006048  smo-MIR156c
MI   MI0006049  smo-MIR156d
MI   MI0006072  smo-MIR1088
MI   MI0006481  bna-MIR156b
MI   MI0006484  bna-MIR156c
MI   MI0006485  vvi-MIR156a
MI   MI0006486  vvi-MIR156b
MI   MI0006487  vvi-MIR156c
MI   MI0006488  vvi-MIR156d
MI   MI0006489  vvi-MIR156e
MI   MI0006490  vvi-MIR156f
MI   MI0006491  vvi-MIR156g
MI   MI0006492  vvi-MIR156i
MI   MI0009971  sly-MIR156a
MI   MI0009972  sly-MIR156b
MI   MI0009973  sly-MIR156c
MI   MI0010648  bra-MIR157a
MI   MI0010663  bol-MIR157a
MI   MI0010860  sbi-MIR156f
MI   MI0010861  sbi-MIR156g
MI   MI0010862  sbi-MIR156h
MI   MI0010863  sbi-MIR156i
MI   MI0011566  bdi-MIR156
MI   MI0012068  aqc-MIR156b
MI   MI0012069  aqc-MIR156a
MI   MI0013184  zma-MIR156l
MI   MI0013293  ctr-MIR156
MI   MI0013370  rco-MIR156a
MI   MI0013371  rco-MIR156b
MI   MI0013372  rco-MIR156c
MI   MI0013373  rco-MIR156d
MI   MI0013374  rco-MIR156e
MI   MI0013375  rco-MIR156f
MI   MI0013376  rco-MIR156g
MI   MI0013377  rco-MIR156h
MI   MI0014502  aly-MIR156a
MI   MI0014503  aly-MIR156b
MI   MI0014504  aly-MIR156c
MI   MI0014505  aly-MIR156d
MI   MI0014506  aly-MIR156e
MI   MI0014507  aly-MIR156f
MI   MI0014508  aly-MIR156g
MI   MI0014509  aly-MIR156h
MI   MI0014510  aly-MIR157a
MI   MI0014511  aly-MIR157b
MI   MI0014512  aly-MIR157c
MI   MI0014513  aly-MIR157d
MI   MI0015332  ahy-MIR156a
MI   MI0015333  ahy-MIR156b
MI   MI0015334  ahy-MIR156c
MI   MI0016449  hvu-MIR156
MI   MI0016450  tae-MIR156
MI   MI0016559  gma-MIR156f
MI   MI0016580  gma-MIR156g
MI   MI0016609  far-MIR156a
MI   MI0016615  far-MIR156b
MI   MI0016691  csi-MIR156
MI   MI0016982  bgy-MIR156
MI   MI0016986  bcy-MIR156
MI   MI0017453  tcc-MIR156a
MI   MI0017454  tcc-MIR156b
MI   MI0017455  tcc-MIR156c
MI   MI0017456  tcc-MIR156d
MI   MI0017457  tcc-MIR156e
MI   MI0017458  tcc-MIR156f
MI   MI0017459  tcc-MIR156g
MI   MI0017819  gma-MIR156h
MI   MI0017820  gma-MIR156i
MI   MI0018104  bdi-MIR156b
MI   MI0018109  bdi-MIR156c
MI   MI0018122  bdi-MIR156d
MI   MI0018191  ssp-MIR156
MI   MI0018375  mtr-MIR156j
MI   MI0018651  gma-MIR156j
MI   MI0018652  gma-MIR156k
MI   MI0018653  gma-MIR156l
MI   MI0018654  gma-MIR156m
MI   MI0018655  gma-MIR156n
MI   MI0018656  gma-MIR156o
MI   MI0019340  ssl-MIR156
MI   MI0019565  vun-MIR156a
MI   MI0019566  vun-MIR156b
//
AC   MIPF0000009
ID   mir-29
MI   MI0000087  hsa-mir-29a
MI   MI0000105  hsa-mir-29b-1
MI   MI0000107  hsa-mir-29b-2
MI   MI0000143  mmu-mir-29b-1
MI   MI0000377  dme-mir-285
MI   MI0000576  mmu-mir-29a
MI   MI0000577  mmu-mir-29c
MI   MI0000712  mmu-mir-29b-2
MI   MI0000735  hsa-mir-29c
MI   MI0000862  rno-mir-29b-2
MI   MI0000863  rno-mir-29a
MI   MI0000864  rno-mir-29b-1
MI   MI0000865  rno-mir-29c
MI   MI0001166  gga-mir-29a
MI   MI0001167  gga-mir-29b-1
MI   MI0001265  gga-mir-29c
MI   MI0001266  gga-mir-29b-2
MI   MI0001344  dps-mir-285
MI   MI0001933  dre-mir-29b-1
MI   MI0001934  dre-mir-29b-2
MI   MI0001938  dre-mir-29a
MI   MI0002431  ssc-mir-29b
MI   MI0002460  ssc-mir-29c
MI   MI0002657  ggo-mir-29a
MI   MI0002658  age-mir-29a
MI   MI0002659  ppa-mir-29a
MI   MI0002660  ppy-mir-29a
MI   MI0002661  ptr-mir-29a
MI   MI0002662  mml-mir-29a
MI   MI0002663  sla-mir-29a
MI   MI0002664  lla-mir-29a
MI   MI0002665  mne-mir-29a
MI   MI0002726  ppy-mir-29b-1
MI   MI0002727  ptr-mir-29b-1
MI   MI0002728  ggo-mir-29b-1
MI   MI0002729  lla-mir-29b
MI   MI0002730  age-mir-29b
MI   MI0002731  ppa-mir-29b-1
MI   MI0002732  ptr-mir-29b-2
MI   MI0002733  ggo-mir-29b-2
MI   MI0002734  ppy-mir-29b-2
MI   MI0002735  sla-mir-29b
MI   MI0002736  mne-mir-29b
MI   MI0002737  ppa-mir-29b-2
MI   MI0003392  fru-mir-29a-1
MI   MI0003393  tni-mir-29a-1
MI   MI0003395  fru-mir-29b-2
MI   MI0003396  tni-mir-29b-2
MI   MI0003403  fru-mir-29a-2
MI   MI0003404  tni-mir-29a-2
MI   MI0003405  fru-mir-29b-1
MI   MI0003406  tni-mir-29b-1
MI   MI0004733  bta-mir-29a
MI   MI0004811  xtr-mir-29d
MI   MI0004812  xtr-mir-29b
MI   MI0004897  xtr-mir-29a
MI   MI0004918  xtr-mir-29c
MI   MI0005043  bta-mir-29b-2
MI   MI0005044  bta-mir-29c
MI   MI0005352  mdo-mir-29b
MI   MI0005353  mdo-mir-29a
MI   MI0005736  ame-mir-29b
MI   MI0006668  oan-mir-29a-1
MI   MI0006669  oan-mir-29b-1
MI   MI0006702  oan-mir-29a-2
MI   MI0007596  mml-mir-29b-1
MI   MI0007597  mml-mir-29b-2
MI   MI0007598  mml-mir-29c
MI   MI0008021  cfa-mir-29b-1
MI   MI0008022  cfa-mir-29a
MI   MI0008121  cfa-mir-29b-2
MI   MI0008122  cfa-mir-29c-1
MI   MI0008595  ptr-mir-29c
MI   MI0008956  dan-mir-285
MI   MI0009053  der-mir-285
MI   MI0009121  dgr-mir-285
MI   MI0009204  dmo-mir-285
MI   MI0009371  dse-mir-285
MI   MI0009455  dsi-mir-285
MI   MI0009536  dvi-mir-285
MI   MI0009552  dwi-mir-285
MI   MI0009661  dya-mir-285
MI   MI0009788  bta-mir-29d
MI   MI0009997  bmo-mir-285
MI   MI0010015  bfl-mir-29a
MI   MI0010016  bfl-mir-29b
MI   MI0010057  cte-mir-29a
MI   MI0010058  cte-mir-29b
MI   MI0010108  lgi-mir-29
MI   MI0010150  sko-mir-29a
MI   MI0010151  sko-mir-29b
MI   MI0010192  spu-mir-29
MI   MI0010454  bta-mir-29e
MI   MI0010464  bta-mir-29b-1
MI   MI0012237  dpu-mir-285
MI   MI0012275  isc-mir-285
MI   MI0012554  oan-mir-29b-2
MI   MI0012694  eca-mir-29a
MI   MI0012695  eca-mir-29b
MI   MI0012715  eca-mir-29b-2
MI   MI0012716  eca-mir-29c
MI   MI0012717  eca-mir-29c-2
MI   MI0013090  ssc-mir-29a
MI   MI0013479  aae-mir-285
MI   MI0013603  cqu-mir-285
MI   MI0013745  tgu-mir-29a-1
MI   MI0013746  tgu-mir-29a-2
MI   MI0013830  tgu-mir-29b-1
MI   MI0013831  tgu-mir-29b-2
MI   MI0013926  api-mir-29
MI   MI0014717  nvi-mir-29b
MI   MI0014801  ppy-mir-29c
MI   MI0015960  cfa-mir-29c-2
MI   MI0016349  tca-mir-29
MI   MI0016642  ngi-mir-29b
MI   MI0017035  pma-mir-29a
MI   MI0017036  pma-mir-29b
MI   MI0017037  pma-mir-29c
MI   MI0017038  pma-mir-29d
MI   MI0017594  spu-mir-29b
MI   MI0018840  aca-mir-29a-1
MI   MI0018841  aca-mir-29a-2
MI   MI0018842  aca-mir-29b-1
MI   MI0018843  aca-mir-29b-2
MI   MI0019446  ola-mir-29b-1
MI   MI0019447  ola-mir-29a
MI   MI0019545  ola-mir-29b-2
MI   MI0019546  ola-mir-29c
//
AC   MIPF0000010
ID   MIR159
MI   MI0000189  ath-MIR159a
MI   MI0000218  ath-MIR159b
MI   MI0000544  ath-MIR319a
MI   MI0000545  ath-MIR319b
MI   MI0001085  ath-MIR159c
MI   MI0001086  ath-MIR319c
MI   MI0001092  osa-MIR159a
MI   MI0001093  osa-MIR159b
MI   MI0001094  osa-MIR159c
MI   MI0001095  osa-MIR159d
MI   MI0001096  osa-MIR159e
MI   MI0001097  osa-MIR159f
MI   MI0001098  osa-MIR319a
MI   MI0001099  osa-MIR319b
MI   MI0001572  sbi-MIR159
MI   MI0001573  sbi-MIR319
MI   MI0001751  mtr-MIR319
MI   MI0001756  sof-MIR159a
MI   MI0001757  sof-MIR159b
MI   MI0001758  sof-MIR159d
MI   MI0001759  sof-MIR159e
MI   MI0001760  sof-MIR159c
MI   MI0001773  gma-MIR159a
MI   MI0001782  gma-MIR319a
MI   MI0001783  gma-MIR319b
MI   MI0001789  gma-MIR319c
MI   MI0001809  zma-MIR159a
MI   MI0001810  zma-MIR159b
MI   MI0001811  zma-MIR159c
MI   MI0001812  zma-MIR159d
MI   MI0001813  zma-MIR319a
MI   MI0001814  zma-MIR319c
MI   MI0001815  zma-MIR319b
MI   MI0001816  zma-MIR319d
MI   MI0001851  sbi-MIR159b
MI   MI0002195  ptc-MIR159a
MI   MI0002196  ptc-MIR159b
MI   MI0002197  ptc-MIR159c
MI   MI0002198  ptc-MIR159d
MI   MI0002199  ptc-MIR159e
MI   MI0002200  ptc-MIR159f
MI   MI0002296  ptc-MIR319a
MI   MI0002297  ptc-MIR319b
MI   MI0002298  ptc-MIR319c
MI   MI0002299  ptc-MIR319d
MI   MI0002300  ptc-MIR319e
MI   MI0002301  ptc-MIR319f
MI   MI0002302  ptc-MIR319g
MI   MI0002303  ptc-MIR319h
MI   MI0003496  ppt-MIR319a
MI   MI0003497  ppt-MIR319b
MI   MI0003498  ppt-MIR319c
MI   MI0003499  ppt-MIR319d
MI   MI0005596  mtr-MIR319b
MI   MI0005665  ppt-MIR319e
MI   MI0005778  pta-MIR159a
MI   MI0005779  pta-MIR159b
MI   MI0005780  pta-MIR159c
MI   MI0005786  pta-MIR319
MI   MI0006050  smo-MIR159
MI   MI0006090  smo-MIR319
MI   MI0006170  tae-MIR159a
MI   MI0006171  tae-MIR159b
MI   MI0006480  bna-MIR159
MI   MI0006493  vvi-MIR159a
MI   MI0006494  vvi-MIR159b
MI   MI0006495  vvi-MIR159c
MI   MI0006548  vvi-MIR319b
MI   MI0006549  vvi-MIR319c
MI   MI0006550  vvi-MIR319f
MI   MI0006551  vvi-MIR319g
MI   MI0007206  gma-MIR159b
MI   MI0007207  gma-MIR159c
MI   MI0009974  sly-MIR159
MI   MI0009978  sly-MIR319
MI   MI0010649  bra-MIR159a
MI   MI0010696  mtr-MIR159a
MI   MI0010700  pvu-MIR159a
MI   MI0010705  pvu-MIR319c
MI   MI0010886  sbi-MIR319b
MI   MI0012091  aqc-MIR319
MI   MI0013186  zma-MIR159f
MI   MI0013187  zma-MIR159g
MI   MI0013188  zma-MIR159h
MI   MI0013189  zma-MIR159i
MI   MI0013190  zma-MIR159j
MI   MI0013191  zma-MIR159k
MI   MI0013303  ctr-MIR319
MI   MI0013378  rco-MIR159
MI   MI0013406  rco-MIR319a
MI   MI0013407  rco-MIR319b
MI   MI0013408  rco-MIR319c
MI   MI0013409  rco-MIR319d
MI   MI0014515  aly-MIR159a
MI   MI0014516  aly-MIR159b
MI   MI0014517  aly-MIR159c
MI   MI0014518  aly-MIR319a
MI   MI0014519  aly-MIR319b
MI   MI0014520  aly-MIR319c
MI   MI0014633  aly-MIR319d
MI   MI0015335  ahy-MIR159
MI   MI0016452  hvu-MIR159a
MI   MI0016453  tae-MIR319
MI   MI0016603  far-MIR159
MI   MI0016693  csi-MIR159
MI   MI0017842  gma-MIR319d
MI   MI0017843  gma-MIR319e
MI   MI0018117  bdi-MIR159
MI   MI0018137  bdi-MIR319
MI   MI0018192  ssp-MIR159a
MI   MI0018236  bdi-MIR319b
MI   MI0018316  mtr-MIR4414b
MI   MI0018370  mtr-MIR159b
MI   MI0018657  gma-MIR159e
MI   MI0018658  gma-MIR159f
MI   MI0018672  gma-MIR319g
MI   MI0018673  gma-MIR319h
MI   MI0018674  gma-MIR319i
MI   MI0018675  gma-MIR319j
MI   MI0018676  gma-MIR319k
MI   MI0018678  gma-MIR319m
MI   MI0018982  aau-MIR319
MI   MI0018986  amg-MIR319
MI   MI0019567  vun-MIR319b
MI   MI0019574  vun-MIR319a
//
AC   MIPF0000011
ID   mir-19
MI   MI0000073  hsa-mir-19a
MI   MI0000074  hsa-mir-19b-1
MI   MI0000075  hsa-mir-19b-2
MI   MI0000546  mmu-mir-19b-2
MI   MI0000688  mmu-mir-19a
MI   MI0000718  mmu-mir-19b-1
MI   MI0000847  rno-mir-19b-1
MI   MI0000848  rno-mir-19b-2
MI   MI0000849  rno-mir-19a
MI   MI0001180  gga-mir-19b
MI   MI0001182  gga-mir-19a
MI   MI0001452  xla-mir-19b
MI   MI0001903  dre-mir-19a
MI   MI0001904  dre-mir-19b
MI   MI0001905  dre-mir-19c
MI   MI0001906  dre-mir-19d
MI   MI0002422  ssc-mir-19a
MI   MI0002967  ggo-mir-19a
MI   MI0002969  ggo-mir-19b-1
